date,origin,destination,origin_name,destination_name,airline_code,airline_name,airline_type,season,price_twd
2023-08-12,KHH,KIX,高雄小港,大阪關西,JQ,捷星亞洲,lcc,summer,5762
2023-08-13,TPE,NRT,台北桃園,東京成田,CI,中華航空,traditional,summer,9613
2023-08-13,TPE,NRT,台北桃園,東京成田,BR,長榮航空,traditional,summer,8613
2023-08-13,TPE,NRT,台北桃園,東京成田,IT,台灣虎航,lcc,summer,6664
2023-08-13,TPE,NRT,台北桃園,東京成田,TR,酷航,lcc,summer,7346
2023-08-13,TPE,NRT,台北桃園,東京成田,JQ,捷星亞洲,lcc,summer,5778
2023-08-13,TPE,HND,台北桃園,東京羽田,CI,中華航空,traditional,summer,10248
2023-08-13,TPE,HND,台北桃園,東京羽田,BR,長榮航空,traditional,summer,10601
2023-08-13,TPE,HND,台北桃園,東京羽田,IT,台灣虎航,lcc,summer,8323
2023-08-13,TPE,HND,台北桃園,東京羽田,TR,酷航,lcc,summer,6807
2023-08-13,TPE,HND,台北桃園,東京羽田,JQ,捷星亞洲,lcc,summer,6028
2023-08-13,TPE,KIX,台北桃園,大阪關西,CI,中華航空,traditional,summer,7667
2023-08-13,TPE,KIX,台北桃園,大阪關西,BR,長榮航空,traditional,summer,8491
2023-08-13,TPE,KIX,台北桃園,大阪關西,IT,台灣虎航,lcc,summer,7057
2023-08-13,TPE,KIX,台北桃園,大阪關西,TR,酷航,lcc,summer,5580
2023-08-13,TPE,KIX,台北桃園,大阪關西,JQ,捷星亞洲,lcc,summer,5815
2023-08-13,KHH,NRT,高雄小港,東京成田,CI,中華航空,traditional,summer,11767
2023-08-13,KHH,NRT,高雄小港,東京成田,BR,長榮航空,traditional,summer,9410
2023-08-13,KHH,NRT,高雄小港,東京成田,IT,台灣虎航,lcc,summer,8570
2023-08-13,KHH,NRT,高雄小港,東京成田,TR,酷航,lcc,summer,8181
2023-08-13,KHH,NRT,高雄小港,東京成田,JQ,捷星亞洲,lcc,summer,6578
2023-08-13,KHH,KIX,高雄小港,大阪關西,CI,中華航空,traditional,summer,11111
2023-08-13,KHH,KIX,高雄小港,大阪關西,BR,長榮航空,traditional,summer,8643
2023-08-13,KHH,KIX,高雄小港,大阪關西,IT,台灣虎航,lcc,summer,7326
2023-08-13,KHH,KIX,高雄小港,大阪關西,TR,酷航,lcc,summer,5942
2023-08-13,KHH,KIX,高雄小港,大阪關西,JQ,捷星亞洲,lcc,summer,7081
2023-08-14,TPE,NRT,台北桃園,東京成田,CI,中華航空,traditional,summer,8642
2023-08-14,TPE,NRT,台北桃園,東京成田,BR,長榮航空,traditional,summer,9387
2023-08-14,TPE,NRT,台北桃園,東京成田,IT,台灣虎航,lcc,summer,6854
2023-08-14,TPE,NRT,台北桃園,東京成田,TR,酷航,lcc,summer,5673
2023-08-14,TPE,NRT,台北桃園,東京成田,JQ,捷星亞洲,lcc,summer,5997
2023-08-14,TPE,HND,台北桃園,東京羽田,CI,中華航空,traditional,summer,9293
2023-08-14,TPE,HND,台北桃園,東京羽田,BR,長榮航空,traditional,summer,9750
2023-08-14,TPE,HND,台北桃園,東京羽田,IT,台灣虎航,lcc,summer,5782
2023-08-14,TPE,HND,台北桃園,東京羽田,TR,酷航,lcc,summer,5577
2023-08-14,TPE,HND,台北桃園,東京羽田,JQ,捷星亞洲,lcc,summer,6627
2023-08-14,TPE,KIX,台北桃園,大阪關西,CI,中華航空,traditional,summer,8215
2023-08-14,TPE,KIX,台北桃園,大阪關西,BR,長榮航空,traditional,summer,7722
2023-08-14,TPE,KIX,台北桃園,大阪關西,IT,台灣虎航,lcc,summer,6834
2023-08-14,TPE,KIX,台北桃園,大阪關西,TR,酷航,lcc,summer,5439
2023-08-14,TPE,KIX,台北桃園,大阪關西,JQ,捷星亞洲,lcc,summer,5000
2023-08-14,KHH,NRT,高雄小港,東京成田,CI,中華航空,traditional,summer,8958
2023-08-14,KHH,NRT,高雄小港,東京成田,BR,長榮航空,traditional,summer,8403
2023-08-14,KHH,NRT,高雄小港,東京成田,IT,台灣虎航,lcc,summer,7315
2023-08-14,KHH,NRT,高雄小港,東京成田,TR,酷航,lcc,summer,7119
2023-08-14,KHH,NRT,高雄小港,東京成田,JQ,捷星亞洲,lcc,summer,6937
2023-08-14,KHH,KIX,高雄小港,大阪關西,CI,中華航空,traditional,summer,9536
2023-08-14,KHH,KIX,高雄小港,大阪關西,BR,長榮航空,traditional,summer,9303
2023-08-14,KHH,KIX,高雄小港,大阪關西,IT,台灣虎航,lcc,summer,7289
2023-08-14,KHH,KIX,高雄小港,大阪關西,TR,酷航,lcc,summer,6637
2023-08-14,KHH,KIX,高雄小港,大阪關西,JQ,捷星亞洲,lcc,summer,5793
2023-08-15,TPE,NRT,台北桃園,東京成田,CI,中華航空,traditional,summer,8847
2023-08-15,TPE,NRT,台北桃園,東京成田,BR,長榮航空,traditional,summer,8825
2023-08-15,TPE,NRT,台北桃園,東京成田,IT,台灣虎航,lcc,summer,7091
2023-08-15,TPE,NRT,台北桃園,東京成田,TR,酷航,lcc,summer,5947
2023-08-15,TPE,NRT,台北桃園,東京成田,JQ,捷星亞洲,lcc,summer,5337
2023-08-15,TPE,HND,台北桃園,東京羽田,CI,中華航空,traditional,summer,9850
2023-08-15,TPE,HND,台北桃園,東京羽田,BR,長榮航空,traditional,summer,10000
2023-08-15,TPE,HND,台北桃園,東京羽田,IT,台灣虎航,lcc,summer,6590
2023-08-15,TPE,HND,台北桃園,東京羽田,TR,酷航,lcc,summer,5600
2023-08-15,TPE,HND,台北桃園,東京羽田,JQ,捷星亞洲,lcc,summer,6159
2023-08-15,TPE,KIX,台北桃園,大阪關西,CI,中華航空,traditional,summer,8225
2023-08-15,TPE,KIX,台北桃園,大阪關西,BR,長榮航空,traditional,summer,8068
2023-08-15,TPE,KIX,台北桃園,大阪關西,IT,台灣虎航,lcc,summer,6860
2023-08-15,TPE,KIX,台北桃園,大阪關西,TR,酷航,lcc,summer,6601
2023-08-15,TPE,KIX,台北桃園,大阪關西,JQ,捷星亞洲,lcc,summer,6329
2023-08-15,KHH,NRT,高雄小港,東京成田,CI,中華航空,traditional,summer,8540
2023-08-15,KHH,NRT,高雄小港,東京成田,BR,長榮航空,traditional,summer,10639
2023-08-15,KHH,NRT,高雄小港,東京成田,IT,台灣虎航,lcc,summer,7348
2023-08-15,KHH,NRT,高雄小港,東京成田,TR,酷航,lcc,summer,6633
2023-08-15,KHH,NRT,高雄小港,東京成田,JQ,捷星亞洲,lcc,summer,7089
2023-08-15,KHH,KIX,高雄小港,大阪關西,CI,中華航空,traditional,summer,9494
2023-08-15,KHH,KIX,高雄小港,大阪關西,BR,長榮航空,traditional,summer,10000
2023-08-15,KHH,KIX,高雄小港,大阪關西,IT,台灣虎航,lcc,summer,7135
2023-08-15,KHH,KIX,高雄小港,大阪關西,TR,酷航,lcc,summer,5417
2023-08-15,KHH,KIX,高雄小港,大阪關西,JQ,捷星亞洲,lcc,summer,5361
2023-08-16,TPE,NRT,台北桃園,東京成田,CI,中華航空,traditional,summer,8172
2023-08-16,TPE,NRT,台北桃園,東京成田,BR,長榮航空,traditional,summer,7585
2023-08-16,TPE,NRT,台北桃園,東京成田,IT,台灣虎航,lcc,summer,5730
2023-08-16,TPE,NRT,台北桃園,東京成田,TR,酷航,lcc,summer,6886
2023-08-16,TPE,NRT,台北桃園,東京成田,JQ,捷星亞洲,lcc,summer,6172
2023-08-16,TPE,HND,台北桃園,東京羽田,CI,中華航空,traditional,summer,9139
2023-08-16,TPE,HND,台北桃園,東京羽田,BR,長榮航空,traditional,summer,8803
2023-08-16,TPE,HND,台北桃園,東京羽田,IT,台灣虎航,lcc,summer,6433
2023-08-16,TPE,HND,台北桃園,東京羽田,TR,酷航,lcc,summer,6720
2023-08-16,TPE,HND,台北桃園,東京羽田,JQ,捷星亞洲,lcc,summer,5388
2023-08-16,TPE,KIX,台北桃園,大阪關西,CI,中華航空,traditional,summer,8088
2023-08-16,TPE,KIX,台北桃園,大阪關西,BR,長榮航空,traditional,summer,8279
2023-08-16,TPE,KIX,台北桃園,大阪關西,IT,台灣虎航,lcc,summer,5599
2023-08-16,TPE,KIX,台北桃園,大阪關西,TR,酷航,lcc,summer,5432
2023-08-16,TPE,KIX,台北桃園,大阪關西,JQ,捷星亞洲,lcc,summer,5619
2023-08-16,KHH,NRT,高雄小港,東京成田,CI,中華航空,traditional,summer,8745
2023-08-16,KHH,NRT,高雄小港,東京成田,BR,長榮航空,traditional,summer,10487
2023-08-16,KHH,NRT,高雄小港,東京成田,IT,台灣虎航,lcc,summer,7279
2023-08-16,KHH,NRT,高雄小港,東京成田,TR,酷航,lcc,summer,6685
2023-08-16,KHH,NRT,高雄小港,東京成田,JQ,捷星亞洲,lcc,summer,6991
2023-08-16,KHH,KIX,高雄小港,大阪關西,CI,中華航空,traditional,summer,9683
2023-08-16,KHH,KIX,高雄小港,大阪關西,BR,長榮航空,traditional,summer,9278
2023-08-16,KHH,KIX,高雄小港,大阪關西,IT,台灣虎航,lcc,summer,5741
2023-08-16,KHH,KIX,高雄小港,大阪關西,TR,酷航,lcc,summer,6714
2023-08-16,KHH,KIX,高雄小港,大阪關西,JQ,捷星亞洲,lcc,summer,6585
2023-08-17,TPE,NRT,台北桃園,東京成田,CI,中華航空,traditional,summer,9715
2023-08-17,TPE,NRT,台北桃園,東京成田,BR,長榮航空,traditional,summer,7633
2023-08-17,TPE,NRT,台北桃園,東京成田,IT,台灣虎航,lcc,summer,5781
2023-08-17,TPE,NRT,台北桃園,東京成田,TR,酷航,lcc,summer,6211
2023-08-17,TPE,NRT,台北桃園,東京成田,JQ,捷星亞洲,lcc,summer,6074
2023-08-17,TPE,HND,台北桃園,東京羽田,CI,中華航空,traditional,summer,9087
2023-08-17,TPE,HND,台北桃園,東京羽田,BR,長榮航空,traditional,summer,8297
2023-08-17,TPE,HND,台北桃園,東京羽田,IT,台灣虎航,lcc,summer,7079
2023-08-17,TPE,HND,台北桃園,東京羽田,TR,酷航,lcc,summer,6793
2023-08-17,TPE,HND,台北桃園,東京羽田,JQ,捷星亞洲,lcc,summer,5457
2023-08-17,TPE,KIX,台北桃園,大阪關西,CI,中華航空,traditional,summer,8499
2023-08-17,TPE,KIX,台北桃園,大阪關西,BR,長榮航空,traditional,summer,8484
2023-08-17,TPE,KIX,台北桃園,大阪關西,IT,台灣虎航,lcc,summer,5395
2023-08-17,TPE,KIX,台北桃園,大阪關西,TR,酷航,lcc,summer,6543
2023-08-17,TPE,KIX,台北桃園,大阪關西,JQ,捷星亞洲,lcc,summer,5639
2023-08-17,KHH,NRT,高雄小港,東京成田,CI,中華航空,traditional,summer,10415
2023-08-17,KHH,NRT,高雄小港,東京成田,BR,長榮航空,traditional,summer,10236
2023-08-17,KHH,NRT,高雄小港,東京成田,IT,台灣虎航,lcc,summer,6481
2023-08-17,KHH,NRT,高雄小港,東京成田,TR,酷航,lcc,summer,6138
2023-08-17,KHH,NRT,高雄小港,東京成田,JQ,捷星亞洲,lcc,summer,7287
2023-08-17,KHH,KIX,高雄小港,大阪關西,CI,中華航空,traditional,summer,8190
2023-08-17,KHH,KIX,高雄小港,大阪關西,BR,長榮航空,traditional,summer,9820
2023-08-17,KHH,KIX,高雄小港,大阪關西,IT,台灣虎航,lcc,summer,7137
2023-08-17,KHH,KIX,高雄小港,大阪關西,TR,酷航,lcc,summer,5441
2023-08-17,KHH,KIX,高雄小港,大阪關西,JQ,捷星亞洲,lcc,summer,6728
2023-08-18,TPE,NRT,台北桃園,東京成田,CI,中華航空,traditional,summer,8198
2023-08-18,TPE,NRT,台北桃園,東京成田,BR,長榮航空,traditional,summer,7649
2023-08-18,TPE,NRT,台北桃園,東京成田,IT,台灣虎航,lcc,summer,7020
2023-08-18,TPE,NRT,台北桃園,東京成田,TR,酷航,lcc,summer,6482
2023-08-18,TPE,NRT,台北桃園,東京成田,JQ,捷星亞洲,lcc,summer,5378
2023-08-18,TPE,HND,台北桃園,東京羽田,CI,中華航空,traditional,summer,8682
2023-08-18,TPE,HND,台北桃園,東京羽田,BR,長榮航空,traditional,summer,8431
2023-08-18,TPE,HND,台北桃園,東京羽田,IT,台灣虎航,lcc,summer,6599
2023-08-18,TPE,HND,台北桃園,東京羽田,TR,酷航,lcc,summer,6463
2023-08-18,TPE,HND,台北桃園,東京羽田,JQ,捷星亞洲,lcc,summer,5915
2023-08-18,TPE,KIX,台北桃園,大阪關西,CI,中華航空,traditional,summer,7412
2023-08-18,TPE,KIX,台北桃園,大阪關西,BR,長榮航空,traditional,summer,7047
2023-08-18,TPE,KIX,台北桃園,大阪關西,IT,台灣虎航,lcc,summer,6133
2023-08-18,TPE,KIX,台北桃園,大阪關西,TR,酷航,lcc,summer,6145
2023-08-18,TPE,KIX,台北桃園,大阪關西,JQ,捷星亞洲,lcc,summer,5144
2023-08-18,KHH,NRT,高雄小港,東京成田,CI,中華航空,traditional,summer,9625
2023-08-18,KHH,NRT,高雄小港,東京成田,BR,長榮航空,traditional,summer,8287
2023-08-18,KHH,NRT,高雄小港,東京成田,IT,台灣虎航,lcc,summer,7984
2023-08-18,KHH,NRT,高雄小港,東京成田,TR,酷航,lcc,summer,6382
2023-08-18,KHH,NRT,高雄小港,東京成田,JQ,捷星亞洲,lcc,summer,6663
2023-08-18,KHH,KIX,高雄小港,大阪關西,CI,中華航空,traditional,summer,8491
2023-08-18,KHH,KIX,高雄小港,大阪關西,BR,長榮航空,traditional,summer,7876
2023-08-18,KHH,KIX,高雄小港,大阪關西,IT,台灣虎航,lcc,summer,7454
2023-08-18,KHH,KIX,高雄小港,大阪關西,TR,酷航,lcc,summer,7016
2023-08-18,KHH,KIX,高雄小港,大阪關西,JQ,捷星亞洲,lcc,summer,6258
2023-08-19,TPE,NRT,台北桃園,東京成田,CI,中華航空,traditional,summer,10882
2023-08-19,TPE,NRT,台北桃園,東京成田,BR,長榮航空,traditional,summer,10379
2023-08-19,TPE,NRT,台北桃園,東京成田,IT,台灣虎航,lcc,summer,7084
2023-08-19,TPE,NRT,台北桃園,東京成田,TR,酷航,lcc,summer,6597
2023-08-19,TPE,NRT,台北桃園,東京成田,JQ,捷星亞洲,lcc,summer,6606
2023-08-19,TPE,HND,台北桃園,東京羽田,CI,中華航空,traditional,summer,10320
2023-08-19,TPE,HND,台北桃園,東京羽田,BR,長榮航空,traditional,summer,9016
2023-08-19,TPE,HND,台北桃園,東京羽田,IT,台灣虎航,lcc,summer,6341
2023-08-19,TPE,HND,台北桃園,東京羽田,TR,酷航,lcc,summer,6704
2023-08-19,TPE,HND,台北桃園,東京羽田,JQ,捷星亞洲,lcc,summer,6780
2023-08-19,TPE,KIX,台北桃園,大阪關西,CI,中華航空,traditional,summer,9861
2023-08-19,TPE,KIX,台北桃園,大阪關西,BR,長榮航空,traditional,summer,7953
2023-08-19,TPE,KIX,台北桃園,大阪關西,IT,台灣虎航,lcc,summer,7203
2023-08-19,TPE,KIX,台北桃園,大阪關西,TR,酷航,lcc,summer,7251
2023-08-19,TPE,KIX,台北桃園,大阪關西,JQ,捷星亞洲,lcc,summer,6999
2023-08-19,KHH,NRT,高雄小港,東京成田,CI,中華航空,traditional,summer,9194
2023-08-19,KHH,NRT,高雄小港,東京成田,BR,長榮航空,traditional,summer,10449
2023-08-19,KHH,NRT,高雄小港,東京成田,IT,台灣虎航,lcc,summer,7403
2023-08-19,KHH,NRT,高雄小港,東京成田,TR,酷航,lcc,summer,8390
2023-08-19,KHH,NRT,高雄小港,東京成田,JQ,捷星亞洲,lcc,summer,7009
2023-08-19,KHH,KIX,高雄小港,大阪關西,CI,中華航空,traditional,summer,9834
2023-08-19,KHH,KIX,高雄小港,大阪關西,BR,長榮航空,traditional,summer,8251
2023-08-19,KHH,KIX,高雄小港,大阪關西,IT,台灣虎航,lcc,summer,6608
2023-08-19,KHH,KIX,高雄小港,大阪關西,TR,酷航,lcc,summer,7103
2023-08-19,KHH,KIX,高雄小港,大阪關西,JQ,捷星亞洲,lcc,summer,6377
2023-08-20,TPE,NRT,台北桃園,東京成田,CI,中華航空,traditional,summer,10036
2023-08-20,TPE,NRT,台北桃園,東京成田,BR,長榮航空,traditional,summer,9575
2023-08-20,TPE,NRT,台北桃園,東京成田,IT,台灣虎航,lcc,summer,7460
2023-08-20,TPE,NRT,台北桃園,東京成田,TR,酷航,lcc,summer,6956
2023-08-20,TPE,NRT,台北桃園,東京成田,JQ,捷星亞洲,lcc,summer,7330
2023-08-20,TPE,HND,台北桃園,東京羽田,CI,中華航空,traditional,summer,8796
2023-08-20,TPE,HND,台北桃園,東京羽田,BR,長榮航空,traditional,summer,10843
2023-08-20,TPE,HND,台北桃園,東京羽田,IT,台灣虎航,lcc,summer,7827
2023-08-20,TPE,HND,台北桃園,東京羽田,TR,酷航,lcc,summer,6437
2023-08-20,TPE,HND,台北桃園,東京羽田,JQ,捷星亞洲,lcc,summer,5773
2023-08-20,TPE,KIX,台北桃園,大阪關西,CI,中華航空,traditional,summer,8562
2023-08-20,TPE,KIX,台北桃園,大阪關西,BR,長榮航空,traditional,summer,8095
2023-08-20,TPE,KIX,台北桃園,大阪關西,IT,台灣虎航,lcc,summer,6296
2023-08-20,TPE,KIX,台北桃園,大阪關西,TR,酷航,lcc,summer,6981
2023-08-20,TPE,KIX,台北桃園,大阪關西,JQ,捷星亞洲,lcc,summer,6857
2023-08-20,KHH,NRT,高雄小港,東京成田,CI,中華航空,traditional,summer,11989
2023-08-20,KHH,NRT,高雄小港,東京成田,BR,長榮航空,traditional,summer,8981
2023-08-20,KHH,NRT,高雄小港,東京成田,IT,台灣虎航,lcc,summer,8294
2023-08-20,KHH,NRT,高雄小港,東京成田,TR,酷航,lcc,summer,8399
2023-08-20,KHH,NRT,高雄小港,東京成田,JQ,捷星亞洲,lcc,summer,7896
2023-08-20,KHH,KIX,高雄小港,大阪關西,CI,中華航空,traditional,summer,8530
2023-08-20,KHH,KIX,高雄小港,大阪關西,BR,長榮航空,traditional,summer,9767
2023-08-20,KHH,KIX,高雄小港,大阪關西,IT,台灣虎航,lcc,summer,6690
2023-08-20,KHH,KIX,高雄小港,大阪關西,TR,酷航,lcc,summer,6953
2023-08-20,KHH,KIX,高雄小港,大阪關西,JQ,捷星亞洲,lcc,summer,5881
2023-08-21,TPE,NRT,台北桃園,東京成田,CI,中華航空,traditional,summer,10112
2023-08-21,TPE,NRT,台北桃園,東京成田,BR,長榮航空,traditional,summer,9359
2023-08-21,TPE,NRT,台北桃園,東京成田,IT,台灣虎航,lcc,summer,5794
2023-08-21,TPE,NRT,台北桃園,東京成田,TR,酷航,lcc,summer,7137
2023-08-21,TPE,NRT,台北桃園,東京成田,JQ,捷星亞洲,lcc,summer,6894
2023-08-21,TPE,HND,台北桃園,東京羽田,CI,中華航空,traditional,summer,8852
2023-08-21,TPE,HND,台北桃園,東京羽田,BR,長榮航空,traditional,summer,9330
2023-08-21,TPE,HND,台北桃園,東京羽田,IT,台灣虎航,lcc,summer,6348
2023-08-21,TPE,HND,台北桃園,東京羽田,TR,酷航,lcc,summer,7238
2023-08-21,TPE,HND,台北桃園,東京羽田,JQ,捷星亞洲,lcc,summer,5393
2023-08-21,TPE,KIX,台北桃園,大阪關西,CI,中華航空,traditional,summer,7029
2023-08-21,TPE,KIX,台北桃園,大阪關西,BR,長榮航空,traditional,summer,7120
2023-08-21,TPE,KIX,台北桃園,大阪關西,IT,台灣虎航,lcc,summer,6576
2023-08-21,TPE,KIX,台北桃園,大阪關西,TR,酷航,lcc,summer,5025
2023-08-21,TPE,KIX,台北桃園,大阪關西,JQ,捷星亞洲,lcc,summer,5714
2023-08-21,KHH,NRT,高雄小港,東京成田,CI,中華航空,traditional,summer,9413
2023-08-21,KHH,NRT,高雄小港,東京成田,BR,長榮航空,traditional,summer,10937
2023-08-21,KHH,NRT,高雄小港,東京成田,IT,台灣虎航,lcc,summer,6631
2023-08-21,KHH,NRT,高雄小港,東京成田,TR,酷航,lcc,summer,6416
2023-08-21,KHH,NRT,高雄小港,東京成田,JQ,捷星亞洲,lcc,summer,6347
2023-08-21,KHH,KIX,高雄小港,大阪關西,CI,中華航空,traditional,summer,9594
2023-08-21,KHH,KIX,高雄小港,大阪關西,BR,長榮航空,traditional,summer,9330
2023-08-21,KHH,KIX,高雄小港,大阪關西,IT,台灣虎航,lcc,summer,7066
2023-08-21,KHH,KIX,高雄小港,大阪關西,TR,酷航,lcc,summer,5990
2023-08-21,KHH,KIX,高雄小港,大阪關西,JQ,捷星亞洲,lcc,summer,5739
2023-08-22,TPE,NRT,台北桃園,東京成田,CI,中華航空,traditional,summer,7677
2023-08-22,TPE,NRT,台北桃園,東京成田,BR,長榮航空,traditional,summer,8015
2023-08-22,TPE,NRT,台北桃園,東京成田,IT,台灣虎航,lcc,summer,7154
2023-08-22,TPE,NRT,台北桃園,東京成田,TR,酷航,lcc,summer,6497
2023-08-22,TPE,NRT,台北桃園,東京成田,JQ,捷星亞洲,lcc,summer,5523
2023-08-22,TPE,HND,台北桃園,東京羽田,CI,中華航空,traditional,summer,7914
2023-08-22,TPE,HND,台北桃園,東京羽田,BR,長榮航空,traditional,summer,8710
2023-08-22,TPE,HND,台北桃園,東京羽田,IT,台灣虎航,lcc,summer,6415
2023-08-22,TPE,HND,台北桃園,東京羽田,TR,酷航,lcc,summer,6404
2023-08-22,TPE,HND,台北桃園,東京羽田,JQ,捷星亞洲,lcc,summer,7019
2023-08-22,TPE,KIX,台北桃園,大阪關西,CI,中華航空,traditional,summer,7298
2023-08-22,TPE,KIX,台北桃園,大阪關西,BR,長榮航空,traditional,summer,7540
2023-08-22,TPE,KIX,台北桃園,大阪關西,IT,台灣虎航,lcc,summer,5577
2023-08-22,TPE,KIX,台北桃園,大阪關西,TR,酷航,lcc,summer,5103
2023-08-22,TPE,KIX,台北桃園,大阪關西,JQ,捷星亞洲,lcc,summer,5025
2023-08-22,KHH,NRT,高雄小港,東京成田,CI,中華航空,traditional,summer,10136
2023-08-22,KHH,NRT,高雄小港,東京成田,BR,長榮航空,traditional,summer,10540
2023-08-22,KHH,NRT,高雄小港,東京成田,IT,台灣虎航,lcc,summer,7625
2023-08-22,KHH,NRT,高雄小港,東京成田,TR,酷航,lcc,summer,5959
2023-08-22,KHH,NRT,高雄小港,東京成田,JQ,捷星亞洲,lcc,summer,7397
2023-08-22,KHH,KIX,高雄小港,大阪關西,CI,中華航空,traditional,summer,8345
2023-08-22,KHH,KIX,高雄小港,大阪關西,BR,長榮航空,traditional,summer,7721
2023-08-22,KHH,KIX,高雄小港,大阪關西,IT,台灣虎航,lcc,summer,6101
2023-08-22,KHH,KIX,高雄小港,大阪關西,TR,酷航,lcc,summer,6062
2023-08-22,KHH,KIX,高雄小港,大阪關西,JQ,捷星亞洲,lcc,summer,6185
2023-08-23,TPE,NRT,台北桃園,東京成田,CI,中華航空,traditional,summer,9268
2023-08-23,TPE,NRT,台北桃園,東京成田,BR,長榮航空,traditional,summer,8167
2023-08-23,TPE,NRT,台北桃園,東京成田,IT,台灣虎航,lcc,summer,7572
2023-08-23,TPE,NRT,台北桃園,東京成田,TR,酷航,lcc,summer,5445
2023-08-23,TPE,NRT,台北桃園,東京成田,JQ,捷星亞洲,lcc,summer,5983
2023-08-23,TPE,HND,台北桃園,東京羽田,CI,中華航空,traditional,summer,8674
2023-08-23,TPE,HND,台北桃園,東京羽田,BR,長榮航空,traditional,summer,9455
2023-08-23,TPE,HND,台北桃園,東京羽田,IT,台灣虎航,lcc,summer,6105
2023-08-23,TPE,HND,台北桃園,東京羽田,TR,酷航,lcc,summer,6264
2023-08-23,TPE,HND,台北桃園,東京羽田,JQ,捷星亞洲,lcc,summer,6722
2023-08-23,TPE,KIX,台北桃園,大阪關西,CI,中華航空,traditional,summer,7136
2023-08-23,TPE,KIX,台北桃園,大阪關西,BR,長榮航空,traditional,summer,6829
2023-08-23,TPE,KIX,台北桃園,大阪關西,IT,台灣虎航,lcc,summer,6595
